87,Baidu's billionaire CEO faces fine for riding driverless car,"Chinese internet giant Baidu's billionaire CEO Robin Li is being investigated by police after he demonstrated the company's self-driving car in Beijing. While riding in the car's passenger seat, Li placed a video call and said the car was on autopilot. Self-driving cars are banned from public roads in China and Baidu's car will likely be confiscated, said a lawyer.",Radhika Chugh,06 Jul,https://www.theguardian.com/world/2017/jul/06/caught-no-handed-china-tech-ceo-faces-fine-after-driverless-car-stunt,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499326226317_812.jpg?resize=400px:*')"">
</div>"
88,Obviously not cool for staff to sue Tesla for millions: Musk,"In a company-wide email, Tesla CEO Elon Musk told employees that it's ""obviously not cool"" when ""someone in a less represented group"" sues Tesla for millions of dollars because they felt they weren't promoted enough. The email was reportedly sent a few days after Tesla fired a female engineer who accused the automaker of ignoring her sexual harassment complaints. ",Chhavi Tyagi,"06 Jul 2017,Thursday",https://www.theguardian.com/technology/2017/jul/05/tesla-sexual-harassment-discrimination-engineer-fired?CMP=share_btn_tw,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499323084865_935.jpg?resize=400px:*')"">
</div>"
89,Volvo's parent company buys flying car startup Terrafugia ,"
Swedish automaker Volvo's parent company Geely has acquired American startup Terrafugia, which is working on a flying car. Terrafugia is one of the first firms to create a working prototype of a vertical takeoff and landing vehicle which it calls 'Transition'. The flying car claims to have a range of 643.7 km with a top speed of about 161 kmph.",Chhavi Tyagi,06 Jul,https://www.engadget.com/2017/07/05/volvos-parent-company-acquires-flying-car-startup/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499333482237_860.jpg?resize=400px:*')"">
</div>"
90,US prepared to use force on North Korea if needed,"The US Ambassador to the United Nations Nikki Haley on Wednesday said that her country is prepared to use force to stop North Korea's nuclear missile programme, if needed. Further warning that North Korea's actions were ""quickly closing off the possibility of a diplomatic solution"", Haley said that the US prefers global diplomatic action against the reclusive state.",Parmeet Kaur,"06 Jul 2017,Thursday",http://www.reuters.com/article/us-northkorea-missiles-idUSKBN19P02W?utm_source=twitter&utm_medium=Social,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499326429662_289.jpg?resize=400px:*')"">
</div>"
91,Germany bans soldiers' uniform during G20 over attack fears,"The German Defence Ministry has banned its soldiers in Hamburg from wearing their military uniforms outside the barracks during the forthcoming G20 summit over fears of potential terror attacks, according to reports. Adding, ""Soldiers in uniform could be the target of spontaneous attacks by violent left-wing extremist protesters,"" officials ordered the soldiers to appear in civilian dresses.
",Parmeet Kaur,06 Jul,https://www.rt.com/news/395351-summit-bundeswehr-uniform-ban/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499325782378_657.jpg?resize=400px:*')"">
</div>"
92,Paintings from ₹200 cr collection go missing at Air India HQ,"An unknown number of paintings from a ₹200 crore collection, including works of artists like MF Husain and Jatin Das, have gone missing from Air India headquarters in Mumbai. Union Minister Jayant Sinha said the government was looking into allegations of the paintings going missing. The airline reportedly wanted to open a public museum where the paintings would be showcased.",Chhavi Tyagi,"06 Jul 2017,Thursday",http://indiatoday.intoday.in/story/air-india-paintings-missing-mf-husain-jatin-das-headquarters-mumbai/1/995224.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499334819319_844.jpg?resize=400px:*')"">
</div>"
93,Volkswagen to re-enter Iranian market after 17 years,"German carmaker Volkswagen has said it would resume exports to Iran by next month, marking its return after a 17-year absence. The aim is to reduce the carmaker's dependence on volatile markets such as China and Brazil with deliveries to China reportedly dropping 3.3% in 2017. Volkswagen suspended exports to Iran in 2000 over international sanctions against its nuclear weapons.",Chhavi Tyagi,06 Jul,https://www.rt.com/business/395255-vw-return-iran-car-market/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499328890255_616.jpg?resize=400px:*')"">
</div>"
94,RCom blames Jio's free offers for financial stress in sector,"Anil Ambani-led Reliance Communications has blamed ""freebies"" offered by a new operator for problems in the sector. ""The telecom industry's current financial problem to some extent can be attributed to the entry of a new telecom operator and its strategy of freebies to gain customer and market share,"" RCom said. Notably, Mukesh Ambani-led Reliance Jio entered the market in 2016.",Radhika Chugh,"06 Jul 2017,Thursday",http://www.hindustantimes.com/business-news/anil-ambani-s-rcom-blames-new-operator-for-financial-woes-in-the-sector/story-tDpDUhYtyhw4Ai7ZvI1wOK.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499332764995_290.jpg?resize=400px:*')"">
</div>"
95,Deepika features on Aug cover of Vanity Fair's UK edition,"Actress Deepika Padukone has featured on the cover of the August issue of Vanity Fair UK's jewellery edition. She can be seen wearing earrings studded with diamonds and emeralds from Swiss luxury jewellery brand 'de GRISOGONO' in the cover shot. The magazine took to Instagram to share the cover, while calling her, ""The star of India who's dazzling Hollywood"". ",Radhika Chugh,06 Jul,https://www.pinkvilla.com/entertainment/magazine-covers/381983/conquering-hollywood-deepika-padukone-strikes-pose-cover-vanity,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499337781294_958.jpg?resize=400px:*')"">
</div>"
96,"Actors romance young actresses, why not vice versa: Winget","Television actress Jennifer Winget said that if Bollywood actors romance actresses half their age, why can't actresses romance actors younger to them. Citing Hollywood  actress Meryl Streep's example, she said, ""I don't see her dealing with age as a barrier."" Jennifer further said that the industry has come a long way as actresses are no longer known primarily for looks.",Krishna Veera Vanamali,"06 Jul 2017,Thursday",http://www.hindustantimes.com/tv/jennifer-winget-an-actor-can-romance-a-heroine-half-his-age-but-not-vice-versa/story-8OcGwxjOisBsmGmqD5PIDJ.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499335070710_821.jpg?resize=400px:*')"">
</div>"
97,"After Dhoni film, people think I've become arrogant: Sushant","Actor Sushant Singh Rajput has said that after playing the lead role in the biopic MS Dhoni: The Untold Story, if he says whatever he feels, people think that he has become arrogant. ""Before MS, when I used to speak my mind, people used to tell me, 'Oh you are such a refreshing personality in the industry',"" added Sushant.",Krishna Veera Vanamali,06 Jul,http://www.hindustantimes.com/bollywood/sushant-singh-rajput-after-ms-dhoni-biopic-people-think-i-ve-become-arrogant/story-n4vGdyvp26NrUeVlXBUD6H.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499326999682_764.jpg?resize=400px:*')"">
</div>"
98,Ranveer gifts himself car worth over ₹3 cr on b'day: Report,"According to reports, actor Ranveer Singh has gifted himself the luxury car Aston Martin on his 32nd birthday. The car, reportedly a Rapide S model, is said to be priced over ₹3 crore. He was spotted with rumoured girlfriend Deepika Padukone on a drive in his new car and the duo reportedly went out for dinner.",Krishna Veera Vanamali,"06 Jul 2017,Thursday",http://www.hindustantimes.com/bollywood/ranveer-singh-and-deepika-padukone-go-for-a-fancy-ride-in-ranveer-s-new-car/story-nU10IzdZGkCUehlQHIoYvI.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499334111218_106.jpg?resize=400px:*')"">
</div>"
99,Haryana woman awarded by police for nabbing mugger,"A woman in Haryana has been honoured for ""exemplary bravery"" by police for nabbing the mugger who snatched her bag on Wednesday. Dimpy Gulati chased the snatcher on her scooty and smashed it into his motorcycle to stop him. Notably, in light of the event, Haryana CM announced ₹1 lakh reward to anyone helping the state police in nabbing muggers.",Krishna Veera Vanamali,06 Jul,http://www.hindustantimes.com/india-news/rohtak-woman-chases-snatcher-to-foil-robbery-bid-gets-police-reward/story-Wfl8SloBITP0Ee3GTjPeJL.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499329177850_842.jpg?resize=400px:*')"">
</div>"
100,"Couple give saplings, helmets to guests as gifts on wedding","A couple in Karnataka's Bidar gifted 100 helmets and 1,000 saplings to the guests on their wedding day, ""to do something more meaningful"". ""As we keep hearing of road accidents where bike riders were not wearing helmets, I hit upon the idea of gifting helmets as it would save lives and families"", said the groom Shivraj.",Nandini Sinha,"06 Jul 2017,Thursday",http://www.ibtimes.co.in/bride-groom-karnataka-gift-helmets-saplings-wedding-guests-733447,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499333632844_605.jpg?resize=400px:*')"">
</div>"
101,Chess great Kasparov to come out of retirement for US c'ship,"Former Russian chess champion Garry Kasparov is set to come out of retirement to play in a US tournament next month. Kasparov, who retired from professional chess in 2005, will compete against nine top players at the Sinquefield Cup in Missouri. Magnus Carlsen and Hikaru Nakamura, the current world number one and seven respectively, will also play in the tournament.",Nandini Sinha,06 Jul,http://www.hindustantimes.com/other-sports/chess-legend-garry-kasparov-to-come-out-of-retirement-for-us-tournament/story-SRdVffNAmQTKpYISrrh9lJ.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499330063067_462.jpg?resize=400px:*')"">
</div>"
102,NDMC fails to rename Teen Murti Marg before PM's Israel tour,"The New Delhi Municipal Council (NDMC) has failed to rename Teen Murti Marg after Israeli city 'Haifa' before Prime Minister Narendra Modi's visit to the Jewish nation. ""No final call has been taken on the proposal yet...We are not sure whether it will be scrapped totally or reconsidered later,"" NDMC Vice Chairman Karan Singh Tanwar said.",Krishna Veera Vanamali,"06 Jul 2017,Thursday",http://indiatoday.intoday.in/story/plan-to-rename-teen-murti-marg-after-israeli-city-in-limbo/1/995450.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499334039524_552.jpg?resize=400px:*')"">
</div>"
103,Football player accused of using machine to sign autographs,"Dallas Cowboys' quarterback Dak Prescott has been accused by an authentication company of using a machine to sign his autograph on memorabilia instead of signing them by hand. Following an investigation into Prescott's signatures on trading cards, the authenticator concluded that they were signed by autopen, a machine used by politicians for the signing of documents.",Krishna Veera Vanamali,06 Jul,https://www.theguardian.com/sport/2017/jul/05/cowboys-star-dak-prescott-accused-of-using-machine-to-sign-autographs,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499332477358_361.jpg?resize=400px:*')"">
</div>"
104,Milky Way could have up to 100 billion 'failed stars': Study,"In a survey of brown dwarfs, objects which 'failed' to generate enough hydrogen fusion to become a star, astronomers estimate Milky Way galaxy could have 25-100 billion such bodies. Brown dwarfs are faint objects and therefore difficult to observe. Most of those detected are located in relatively small star-forming regions, and their number can be an underestimate, researchers added.",Prashanti Moktan,"06 Jul 2017,Thursday",https://phys.org/news/2017-07-milky-billion-brown-dwarfs.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499324029996_744.jpg?resize=400px:*')"">
</div>"
105,A quantum theory claims future might be influencing the past,"Some physicists suggest that if quantum world is real and time-symmetric, it must allow for 'retrocausality', implying influences can travel backwards in time. Retrocausality, however, doesn't imply that signals can be communicated from future to the past, scientists added. If found correct, it would prove Einstein correct that quantum theory is incomplete and quantum entanglement is not possible.",Prashanti Moktan,06 Jul,https://phys.org/news/2017-07-physicists-retrocausal-quantum-theory-future.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499330102372_743.jpg?resize=400px:*')"">
</div>"
106,Atmosphere not right for a Modi-Xi meeting: China,Chinese officials on Thursday said that the atmosphere is not right for a bilateral meeting between Indian Prime Minister Narendra Modi and Chinese President Xi Jinping at the G20 summit in Germany. The armies of India and China are currently involved in a standoff on the India-China-Bhutan tri-junction and both governments have exchanged warnings over the situation. ,Dishant Sharma,"06 Jul 2017,Thursday",https://twitter.com/PTI_News/status/882873417732468736,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499329239789_267.jpg?resize=400px:*')"">
</div>"
107,Mercedes-Benz launches new GLA SUV starting at ₹30.65 lakh,"Luxury carmaker Mercedes-Benz India has launched a refreshed version of the GLA compact SUV in three engine variants, starting from ₹30.65 lakh. The GLA 220 d 4MATIC has a torque of 350 Nm and is capable of sprinting from 0-100 kmph in 7.7 seconds. Further, the car has a 7G Dual Clutch Transmission to ensure rapid gear shifts.",Dishant Sharma,06 Jul,https://m.youtube.com/watch?v=4_SaiGkQwBQ,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499328281712_295.jpg?resize=400px:*')"">
</div>"
108,Jobs secured by using fake caste certificates invalid: SC,"The Supreme Court on Thursday held that a person obtaining jobs and admissions under the reserved category by producing fake caste certificates will lose the job/admission as well as the certificate. The Court dismissed Bombay High Court's verdict that if a person has been in the job for a long time, and the certificate is found later, he/she can continue.",Vani Vivek,"06 Jul 2017,Thursday",https://twitter.com/ANI_news/status/882831633488990209,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499321412335_610.jpg?resize=400px:*')"">
</div>"
109,Govt issues list of people exempted from Aadhaar-PAN linking,"The Income Tax Department has released a list of people who are exempted from linking their Aadhaar card with the PAN for now, if they don't have an Aadhaar or Aadhaar enrolment ID. The list includes all Non-Residential Indians (NRIs), citizens of foreign nations, individuals aged 80 years or more, and the residents of Assam, Meghalaya and Jammu & Kashmir.",Vani Vivek,06 Jul,http://www.india.com/news/india/aadhar-link-to-pan-card-update-list-of-those-exempted-from-this-procedure-2297179/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499322139346_805.jpg?resize=400px:*')"">
</div>"
110,Donald Trump accepts Russia interfered in US elections,"US President Donald Trump on Thursday accepted that Russia and ""probably other people and countries"" interfered in the 2016 US Presidential elections, adding ""nobody really knows for sure."" He further alleged that former US President Barack Obama knew about the interference for over three months before the elections but did nothing about it, claiming ""it wasn't because he choked.""",Deepali Aggarwal,"06 Jul 2017,Thursday",https://twitter.com/RT_com/status/882888558712934401,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499333292849_456.jpg?resize=400px:*')"">
</div>"
111,Actresses who are bad may share the bed: Kerala MP Innocent,"Kerala MP Innocent Vareed Thekkethala, President of the Association of Malayalam Movie Artists, said today that though casting couch no longer exists, bad actresses can opt for it. ""The moment you make an imprudent request to a woman in this day and age, [t]hey will speak about it openly...But if the women are bad, they may share the bed"".",Deepali Aggarwal,06 Jul,http://indiatoday.intoday.in/story/innocent-kerala-cpm-mp-sexist-remark-apology/1/994777.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499322908922_326.jpg?resize=400px:*')"">
</div>"
112,Investor slams report on Snapdeal rejecting Flipkart's offer,"Vani Kola, the Managing Director of Snapdeal's early investor Kalaari Capital, has refuted a report that Snapdeal has rejected a $700-800 million (about ₹ 5,200 crore) acquisition offer by Flipkart. Her cryptic tweet seemed to be a take on a headline by Economic Times Brand Equity that said, ""Rejected! Snapdeal dismisses Flipkart’s $700-$800 million bid.""",Mansha Mahajan,"06 Jul 2017,Thursday",https://twitter.com/VaniKola/status/882479971016384512?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fofficechai.com%2Fnews%2Fsnapdeal-investor-vani-kola-dismisses-report-snapdeal-rejecting-flipkarts-700-million-offer-calls-fake-facts%2F,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499325465323_226.jpg?resize=400px:*')"">
</div>"
113,Bengaluru witnesses its first lesbian marriage,"In a first in Bengaluru, a case of lesbian marriage has been reported wherein a 25-year-old woman tied the knot with her 21-year-old distant relative at a temple in Koramangala. While the parents of the younger one filed a missing complaint initially, police investigation later revealed that the duo was married. Notably, same-sex marriages are not legal in India.",Mansha Mahajan,06 Jul,http://indiatoday.intoday.in/story/bengaluru-lesbian-marriage-section-377-koramangala-homosexuality/1/994658.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499326921413_869.jpg?resize=400px:*')"">
</div>"
114,Several female Tesla employees claim harassment at workplace,"According to a report by The Guardian, several female employees at Tesla have complained about sexual harassment, mistreatment by male managers, and unfair promotion decisions at a recent town hall meeting. One woman described Tesla's factory as a ""predator zone"" for harassment. In June, Tesla fired a female engineer who accused the automaker of ignoring her complaints of sexual harassment.",Rini Sinha,"06 Jul 2017,Thursday",https://www.theguardian.com/technology/2017/jul/05/tesla-sexual-harassment-discrimination-engineer-fired?CMP=share_btn_tw,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499322223174_196.jpg?resize=400px:*')"">
</div>"
115,Startup unveils truck with no space for a human driver,"Swedish startup Einride has unveiled a prototype of a self-driving truck called 'T-pod' that has no steering wheel, pedals, or windshield, along with no space for a human driver. The 23-foot-long electric truck can be controlled remotely by a human or it can operate autonomously without humans. The truck can travel 200 km on a single charge.",Rini Sinha,06 Jul,https://techcrunch.com/2017/07/04/einrides-t-pod-self-driving-transport-ev-gets-a-full-scale-prototype/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499323925018_805.jpg?resize=400px:*')"">
</div>"
116,New method 'sees' radioactive material even after it's gone,"Researchers have demonstrated a new technique to characterise nuclear material even after it has been removed from its location. The method looks for changes in surrounding material's electronic configuration to ascertain if any radioactive material was kept there. It could be used for emergency responders, nuclear non-proliferation authorities and forensics, researchers said.",Rini Sinha,"06 Jul 2017,Thursday",https://phys.org/news/2017-07-technique-radioactive-material.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499315533896_802.jpg?resize=400px:*')"">
</div>"
117,Tata Sons rejects Mistry's ₹22 cr Air Asia fraud allegations,"Tata Sons on Wednesday rejected its former chairman Cyrus Mistry's allegation that Tata Trusts' R Venkataramanan was involved in financial wrongdoings at Air Asia India. Mistry, after his removal, wrote an email stating that fraudulent transactions worth ₹22 crore had taken place at the group's aviation venture. He also said that Venkataramanan wanted to cover up the murky transactions.",Rini Sinha,06 Jul,http://www.businesstoday.in/current/corporate/tata-sons-rejects-cyrus-mistrys-rs-22-crore-fraud-allegation-in-air-asia-says-charges-are-frivolous/story/255890.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499325706629_563.jpg?resize=400px:*')"">
</div>"
118,Co-Founder Ajay Singh took over SpiceJet for only ₹2,"Ajay Singh, the Co-founder of budget carrier SpiceJet, paid ₹2 in 2015 to buy a 58.46% stake in SpiceJet from then promoter Kalanithi Maran and his investment company KAL Airways. Singh had offered to take over the airline after it faced near-closure in December 2014. SpiceJet has turned around since Singh's return with its stock rising over 800%.",Krishna Veera Vanamali,"06 Jul 2017,Thursday",https://www.bloombergquint.com/business/2017/07/05/revealed-ajay-singh-took-over-spicejet-for-the-princely-sum-of-rs-2-maran-sebi-open-offer?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499327009472_311.jpg?resize=400px:*')"">
</div>"
119,Platform cousin Aadar got will spark nepotism debate: Ranbir,"Actor Ranbir Kapoor, while speaking about his cousin Aadar Jain being launched by Yash Raj Films, said the platform he has will spark a debate about nepotism. He added that he's nervous about how Aadar will be accepted as it is a funny industry. Aadar, who is Raj Kapoor's grandson, previously assisted filmmaker Karan Johar in 'Ae Dil Hai Mushkil'.
",Krishna Veera Vanamali,06 Jul,http://www.hindustantimes.com/bollywood/ranbir-kapoor-on-cousin-aadar-s-debut-he-ll-have-to-face-the-conversation-on-nepotism/story-8qp2raWKZ7eqOACAKWxWKI.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499324220403_791.jpg?resize=400px:*')"">
</div>"
120,Not letting Pak actors like Fawad work here a problem: Ratna,"Actress Ratna Pathak Shah has said that not letting Pakistani actors like Fawad Khan work in India is a problem. She added, ""Nobody is unhappy that these poor guys have been thrown out of the business."" Notably, Ratna has worked with Fawad in the films 'Khoobsurat' (2014) and 'Kapoor & Sons' (2016).

",Chhavi Tyagi,"06 Jul 2017,Thursday",http://indiatoday.intoday.in/story/working-with-pak-actors-not-an-insurmountable-problem-ratna/1/994864.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499329534599_360.jpg?resize=400px:*')"">
</div>"
121,Studies aren't everything: Tiger on kids reality shows,"Tiger Shroff, while speaking on children being part of reality shows, has said that studies are not everything and for a balanced life, extracurricular activities are also important. He added that such shows help children channelise restless positive energy and gives them direction from a very early age. Tiger's remarks come after Shoojit Sircar's request to ban kids reality shows.  ",Chhavi Tyagi,06 Jul,http://m.hindustantimes.com/bollywood/studies-are-not-everything-nothing-wrong-with-kids-reality-show-tiger-shroff/story-gATUsigQa2QA4zKu45V4BO.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499326329848_924.jpg?resize=400px:*')"">
</div>"
122,I am a little embarrassed: Madhavan on his viral selfie,"Actor R Madhavan, while speaking about his recent post-shower selfie which went viral, said he's a little embarrassed and under pressure because he doesn't look like that all the time. He added, ""I'm trying to see if I can be accepted again as a normal-looking guy."" Madhavan further said he's thankful for the unprecedented amount of attention on the selfie.",Chhavi Tyagi,"06 Jul 2017,Thursday",http://www.ptinews.com/news/8858291_Now-I--m-a-little-embarrassed--R-Madhavan-on-viral-selfie.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499325118779_348.jpg?resize=400px:*')"">
</div>"
123,DU to include GST in curriculum of commerce programmes,"To help students comprehend the newly introduced Goods and Services Tax (GST), Delhi University's academic council approved the inclusion of GST in the curriculum of commerce programmes. The ""one nation one tax"" section will be taught from this academic session to students in programmes such as B Com (Hons), B Com (Prog) and BA (Prog).",Chhavi Tyagi,06 Jul,http://indiatoday.intoday.in/story/gst-in-curriculum-of-commerce-programmes-delhi-university/1/995322.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499323697270_564.jpg?resize=400px:*')"">
</div>"
124,3 out of 4 Vice Prez nominations received so far rejected,Three of the four nominations received so far for the August 5 vice-presidential election were rejected on Wednesday. The filing began on Tuesday with the Election Commission issuing the notification for the poll. Two nominees hailing from Uttar Pradesh and one from Andhra Pradesh were rejected as they didn't have requisite documents.,Sumedha Sehra,"06 Jul 2017,Thursday",http://www.hindustantimes.com/india-news/vice-presidential-election-3-of-4-nominations-received-so-far-rejected/story-2dDH3YanQlG7Nbve8mXSWP.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499318090168_423.jpg?resize=400px:*')"">
</div>"
125,Twitter mocks Ramiz Raja for questioning Dhoni's contract,"Reacting to Pakistani commentator Ramiz Raja questioning MS Dhoni's Grade 'A' contract, a user tweeted, ""@iramizraja please bother about Pakistan cricket. Now i know y Pakistan cricket is behind. Seniors r bothered about other cricketers."" ""@iramizraja who the hell are u questioning about MSD's A contract...don't repeat it.. celebrate Pakistan icc CT win until 2060,"" tweeted another user.",Sumedha Sehra,06 Jul,https://twitter.com/inshorts/timelines/882846120673632256,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499324806452_800.jpg?resize=400px:*')"">
</div>"
126,Former NZ captain McCullum fears for Test cricket's future,Former New Zealand captain Brendon McCullum said at the MCC World Cricket Committee at the Lord's that he fears for the future of Test cricket. The 35-year-old also demanded ICC to fast track the implementation of the proposed Test Championship to bring back interest in the longest format of the game.,Chhavi Tyagi,"06 Jul 2017,Thursday",https://www.sportskeeda.com/cricket/brendon-mccullum-fears-for-the-future-of-test-cricket,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499323515091_909.jpg?resize=400px:*')"">
</div>"
127,Swarms of flying ants invade the courts at Wimbledon,"Swarms of flying ants invaded Wimbledon's courts on Wednesday, causing inconvenience and distraction to players who were forced to swat them away. American Sam Querrey, who complained about it to the chair umpire, said that the umpire laughed his complaint off. Frenchman Jo-Wilfried Tsonga who was playing on Court no. 2 said, ""It was in my nose, in my hair"".",Chhavi Tyagi,06 Jul,https://www.theguardian.com/sport/2017/jul/05/flying-ants-distract-players-at-wimbledon,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499326478176_871.jpg?resize=400px:*')"">
</div>"
128,Hyderabad mulls setting up 1st university for Dalit students,"Hyderabad is mulling to establish India's first university only for Dalit students by 2018. The University is going to be a part of the government's policy to provide free education to students from weaker sections from kindergarten to post-graduation level. TSWREIS, a social welfare society of Telangana, running 268 residential institutions for Dalit students, proposed the plan to the government.",Vani Vivek,"06 Jul 2017,Thursday",http://www.hindustantimes.com/india-news/telangana-govt-to-set-up-exclusive-university-for-dalits-in-hyderabad-next-year/story-hrURovGy1Jv9qHIWE3Xb8K.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499331225828_201.jpg?resize=400px:*')"">
</div>"
129,Former world no. 1 McEnroe likens Djokovic to Tiger Woods,"Former world number one tennis player John McEnroe compared 12-time Grand Slam winner Novak Djokovic to American golf player Tiger Woods. McEnroe said that Djokovic's dip in form is due to him being distracted by ""off-court issues with the family"". Notably, Woods was recently arrested on suspicion of driving under the influence and has also undergone rehabilitation after that.",Vani Vivek,06 Jul,https://twitter.com/scroll_in/status/882493754036428800,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499324606810_656.jpg?resize=400px:*')"">
</div>"
